id,domain_id,url,type,created_at,updated_at
107,5,http://www.vestnik.nauka.kz/informatika/k-osnovnym-vidam-razmetki-tekstovyx-korpusov.php,NULL,NULL,NULL
108,5,http://www.vestnik.nauka.kz/informatika/k-osnovnym-vidam-razmetki-tekstovyx-korpusov.php#,NULL,NULL,NULL
109,5,http://www.vestnik.nauka.kz/informatika/informacionnaya-sistema-predpriyatij-model-vzaimosvyazi-parametrov-i-pokazatelej-kompleksnoj-zashhity-informacii-predpriyatiya.php,NULL,NULL,NULL
110,5,http://www.vestnik.nauka.kz/informatika/informacionnaya-sistema-predpriyatij-model-vzaimosvyazi-parametrov-i-pokazatelej-kompleksnoj-zashhity-informacii-predpriyatiya.php#,NULL,NULL,NULL
111,5,http://www.vestnik.nauka.kz/informatika/vozmozhnosti-modelirovaniya-veb-sajtov-i-servisnyx-prilozhenij.php,NULL,NULL,NULL
112,5,http://www.vestnik.nauka.kz/informatika/vozmozhnosti-modelirovaniya-veb-sajtov-i-servisnyx-prilozhenij.php#,NULL,NULL,NULL
113,5,http://www.vestnik.nauka.kz/informatika/obzor-metodov-ocenki-dliny-polosy-v-rulone.php,NULL,NULL,NULL
114,5,http://www.vestnik.nauka.kz/informatika/obzor-metodov-ocenki-dliny-polosy-v-rulone.php#,NULL,NULL,NULL
115,5,http://www.vestnik.nauka.kz/informatika#,NULL,NULL,NULL
117,5,http://www.vestnik.nauka.kz/informatika3,404,NULL,NULL
131,3,http://www.vestnik.nauka.kz/dokumentaciya/recenzentam/htrhrt#,NULL,NULL,NULL
133,5,http://www.vestnik.nauka.kz/informatika3#,NULL,NULL,NULL
134,6,http://www.vestnik.nauka.kz/,NULL,NULL,NULL
135,6,http://www.vestnik.nauka.kz/wp-content/uploads/%D0%94%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80-%D1%81-%D1%80%D0%B5%D1%86%D0%B5%D0%BD%D0%B7%D0%B5%D0%BD%D1%82%D0%BE%D0%BC-%D0%A4%D0%9E%D0%A0%D0%9C%D0%90-2019-%D0%B8%D1%81%D0%BF%D1%80.%D1%8E%D1%80.%D0%BE%D1%82%D0%B,NULL,NULL,NULL
136,6,http://www.vestnik.nauka.kz/dokumentaciya/poryadok-recenzirovaniya-nauchnyx-statej,NULL,NULL,NULL
137,6,http://www.vestnik.nauka.kz/en/dokumentaciya/poryadok-recenzirovaniya-nauchnyx-statej,NULL,NULL,NULL
138,6,http://www.vestnik.nauka.kz/en/wp-content/uploads/%D0%94%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80-%D1%81-%D1%80%D0%B5%D1%86%D0%B5%D0%BD%D0%B7%D0%B5%D0%BD%D1%82%D0%BE%D0%BC-%D0%A4%D0%9E%D0%A0%D0%9C%D0%90-2019-%D0%B8%D1%81%D0%BF%D1%80.%D1%8E%D1%80.%D0%BE%D1%82%D,NULL,NULL,NULL
139,6,http://www.vestnik.nauka.kz/en/wp-content/uploads/%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-%D0%98%D0%9D%D0%A1%D0%A2%D0%A0%D0%A3%D0%9A%D0%A6%D0%98%D0%AF.pdf,NULL,NULL,NULL
140,6,http://www.vestnik.nauka.kz/en/wp-content/uploads/%D0%A4%D0%9E%D0%A0%D0%9C%D0%90-%D0%94%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80-%D1%81-%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D0%BE%D0%BC-2020-%D0%B8%D1%81%D0%BF%D1%80.-%D1%8E%D1%80.%D0%BE%D1%82%D0%B4-%D0%9D%D0%A6%D0%93,NULL,NULL,NULL
141,6,http://www.vestnik.nauka.kz/en/wp-content/uploads/2018/03/%D0%9E%D0%91%D0%A0%D0%90%D0%97%D0%95%D0%A6-%D0%9E%D0%A4%D0%9E%D0%A0%D0%9C.-%D0%A1%D0%9F%D0%98%D0%A1%D0%9A%D0%90-%D0%9B%D0%98%D0%A2.-%D1%81%D0%B0%D0%B9%D1%82.pdf,NULL,NULL,NULL
142,6,http://www.vestnik.nauka.kz/en/dokumentaciya/obrazec-napisaniya-statej,NULL,NULL,NULL
143,6,http://www.vestnik.nauka.kz/kz/dokumentaciya/obrazec-napisaniya-statej,NULL,NULL,NULL
144,6,http://www.vestnik.nauka.kz/kz/wp-content/uploads/%D0%94%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80-%D1%81-%D1%80%D0%B5%D1%86%D0%B5%D0%BD%D0%B7%D0%B5%D0%BD%D1%82%D0%BE%D0%BC-%D0%A4%D0%9E%D0%A0%D0%9C%D0%90-2019-%D0%B8%D1%81%D0%BF%D1%80.%D1%8E%D1%80.%D0%BE%D1%82%D,NULL,NULL,NULL
145,6,http://www.vestnik.nauka.kz/kz/wp-content/uploads/%D0%A2%D1%80%D0%B0%D0%BD%D1%81%D0%BB%D0%B8%D1%82%D0%B5%D1%80%D0%B0%D1%86%D0%B8%D1%8F-%D0%98%D0%9D%D0%A1%D0%A2%D0%A0%D0%A3%D0%9A%D0%A6%D0%98%D0%AF.pdf,NULL,NULL,NULL
146,6,http://www.vestnik.nauka.kz/kz/wp-content/uploads/%D0%A4%D0%9E%D0%A0%D0%9C%D0%90-%D0%94%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80-%D1%81-%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D0%BE%D0%BC-2020-%D0%B8%D1%81%D0%BF%D1%80.-%D1%8E%D1%80.%D0%BE%D1%82%D0%B4-%D0%9D%D0%A6%D0%93,NULL,NULL,NULL
147,6,http://www.vestnik.nauka.kz/kz/wp-content/uploads/2018/03/%D0%9E%D0%91%D0%A0%D0%90%D0%97%D0%95%D0%A6-%D0%9E%D0%A4%D0%9E%D0%A0%D0%9C.-%D0%A1%D0%9F%D0%98%D0%A1%D0%9A%D0%90-%D0%9B%D0%98%D0%A2.-%D1%81%D0%B0%D0%B9%D1%82.pdf,NULL,NULL,NULL
148,6,http://www.vestnik.nauka.kz/kz/dokumentaciya/trebovaniya-k-napisaniyu-statej,NULL,NULL,NULL
149,6,http://www.vestnik.nauka.kz/wp-content/uploads/2013/07/%D0%9E%D0%91%D0%A0%D0%90%D0%97%D0%95%D0%A6-%D0%9E%D0%A4%D0%9E%D0%A0%D0%9C%D0%9B%D0%95%D0%9D%D0%98%D0%AF-%D0%A1%D0%9F%D0%98%D0%A1%D0%9A%D0%90-%D0%9B%D0%98%D0%A2%D0%95%D0%A0%D0%90%D0%A2%D0%A3%D0%A0%D0%A,NULL,NULL,NULL
150,6,http://www.vestnik.nauka.kz/wp-content/uploads/1-%D0%9F%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0-%D0%B4%D0%BB%D1%8F-%D0%B0%D0%B2%D1%82%D0%BE%D1%80%D0%BE%D0%B2-%D0%9D%D0%9D%D0%9A-2021-%D0%9D%D0%9E%D0%92%D0%AB%D0%95.pdf,NULL,NULL,NULL
151,6,http://www.vestnik.nauka.kz/kz/dokumentaciya/trebovaniya-k-napisaniyu-statej#,NULL,NULL,NULL
152,6,http://www.vestnik.nauka.kz/kz/radiotexnika,NULL,NULL,NULL
153,6,http://www.vestnik.nauka.kz/kz/vypusk-2,NULL,NULL,NULL
154,6,http://www.vestnik.nauka.kz/en/vypusk-2,NULL,NULL,NULL
155,6,http://www.vestnik.nauka.kz/en/vypusk-2/page/18,NULL,NULL,NULL
156,6,http://www.vestnik.nauka.kz/vypusk-2/page/18,NULL,NULL,NULL
157,6,http://www.vestnik.nauka.kz/vypusk-2/page/16,NULL,NULL,NULL
158,6,http://www.vestnik.nauka.kz/kz/vypusk-2/page/16,NULL,NULL,NULL
159,6,http://www.vestnik.nauka.kz/kz/vypusk-2/page/17,NULL,NULL,NULL
160,6,http://www.vestnik.nauka.kz/kz/gornoe-delo/ekologicheskaya-bezopasnost-i-resursosberezhenie-v-cvetnoj-metallurgii.php,NULL,NULL,NULL
161,6,http://www.vestnik.nauka.kz/en/gornoe-delo/ekologicheskaya-bezopasnost-i-resursosberezhenie-v-cvetnoj-metallurgii.php,NULL,NULL,NULL
162,6,http://www.vestnik.nauka.kz/en/mashinostroenie/sozdanie-otechestvennyx-gidravlicheskix-ruchnyx-molotkov.php,NULL,NULL,NULL
163,6,http://www.vestnik.nauka.kz/mashinostroenie/sozdanie-otechestvennyx-gidravlicheskix-ruchnyx-molotkov.php,NULL,NULL,NULL
164,6,http://www.vestnik.nauka.kz/mashinostroenie/sistema-ochistki-i-zashhitnogo-pokrytiya-naruzhnyx-i-vnutrennix-poverxnostej-dlinnomernyx-detalej-v-kontejnerax.php,NULL,NULL,NULL
165,6,http://www.vestnik.nauka.kz/mashinostroenie/analiz-rabochix-processov-v-shnekovom-ispolnitelnom-organe-pri-ekstruzionnom-formovanii-stroitelnyx-izdelij.php,NULL,NULL,NULL
166,6,http://www.vestnik.nauka.kz/en/mashinostroenie/analiz-rabochix-processov-v-shnekovom-ispolnitelnom-organe-pri-ekstruzionnom-formovanii-stroitelnyx-izdelij.php,NULL,NULL,NULL
167,6,http://www.vestnik.nauka.kz/en/ximiya/nastojka-limonidin-effektivnoe-lekarstvennoe-sredstvo-pri-antibiotik-associirovannoj-diaree.php,NULL,NULL,NULL
168,6,http://www.vestnik.nauka.kz/en/ximiya/izuchenie-effektivnosti-primeneniya-siropa-limonidin-pri-sindrome-neyazvennoj-dispepsii.php,NULL,NULL,NULL
169,6,http://www.vestnik.nauka.kz/ximiya/izuchenie-effektivnosti-primeneniya-siropa-limonidin-pri-sindrome-neyazvennoj-dispepsii.php,NULL,NULL,NULL
170,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/sushka-fosfolipidnyx-emulsij-podsolnechnyx-masel-v-konicheskom-rotacionno-plenochnom-apparate.php,NULL,NULL,NULL
171,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/eliksir-zhizni-plyus-naxodka-kazaxstanskix-uchenyx.php,NULL,NULL,NULL
172,6,http://www.vestnik.nauka.kz/en/pishhevaya-promyshlennost/eliksir-zhizni-plyus-naxodka-kazaxstanskix-uchenyx.php,NULL,NULL,NULL
173,6,http://www.vestnik.nauka.kz/en/pishhevaya-promyshlennost/syt-kyshkyldy-ashytu-zhyrgizu-arkyly-kokonyu-shyryndarynyn-texnologiyasyn-zhetildiru-sovershenstvovanie-texnologii-ovoshhnyx-sokov-pri-provedenii-molochnokislogo-brozheniya.php,NULL,NULL,NULL
254,6,http://www.vestnik.nauka.kz/en/pishhevaya-promyshlennost/termodinamicheskie-i-reologicheskie-xarakteristiki-kombinirovannyx-myagkix-syrov.php,NULL,NULL,NULL
255,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/termodinamicheskie-i-reologicheskie-xarakteristiki-kombinirovannyx-myagkix-syrov.php,NULL,NULL,NULL
256,6,http://www.vestnik.nauka.kz/pishhevaya-promyshlennost/termodinamicheskie-i-reologicheskie-xarakteristiki-kombinirovannyx-myagkix-syrov.php#,NULL,NULL,NULL
257,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/novye-soleustojchivye-sorta-yarovogo-yachmenya-syr-aruy-i-inkar.php,NULL,NULL,NULL
258,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/dinamika-pyleulavlivayushhej-sposobnosti-listovyx-plastinok-boyaryshnikov-g-almaty.php,NULL,NULL,NULL
259,6,http://www.vestnik.nauka.kz/en/transport/konstruktivnye-elementy-vneshnej-passivnoj-bezopasnosti-avtotransportnyx-sredstv.php,NULL,NULL,NULL
260,6,http://www.vestnik.nauka.kz/en/ekologiya/teoretiko-metodologicheskie-i-prikladnye-voprosy-organizacii-turkestanskoj-ekoseti.php,NULL,NULL,NULL
261,6,http://www.vestnik.nauka.kz/en/selskoe-i-lesnoe-xozyajstvo/ispolzovanie-kosmicheskix-snimkov-dlya-ocenki-izmenenij-selskoxozyajstvennyx-territorij.php,NULL,NULL,NULL
262,6,http://www.vestnik.nauka.kz/en/informatika/realizaciya-nauchno-texnicheskix-programm-v-kazaxstane-za-period-1995-2010-gg-i-ix-rezultativnost.php,NULL,NULL,NULL
263,6,http://www.vestnik.nauka.kz/kz/informatika/realizaciya-nauchno-texnicheskix-programm-v-kazaxstane-za-period-1995-2010-gg-i-ix-rezultativnost.php,NULL,NULL,NULL
264,6,http://www.vestnik.nauka.kz/kz/ximiya/kataliticheskaya-pererabotka-metana-v-vodorodsoderzhashhie-toplivnye-smesi.php,NULL,NULL,NULL
265,6,http://www.vestnik.nauka.kz/ximiya/kataliticheskaya-pererabotka-metana-v-vodorodsoderzhashhie-toplivnye-smesi.php,NULL,NULL,NULL
